"geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Mnigripes_transcript_id","Gene_Symbol","Mpfuro_ensembl_gene_id","description_mpfuro","description_hsapiens","FoldChange","expression"
"MUSNIGG00023704",13.6985855055052,-1.55998017183743,0.701178302441946,-2.22479812396446,0.0260947934056658,0.275094761590604,"MUSNIGT00028809","MIS18BP1","ENSMPUG00000004865","MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]","MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]",-2.948497910635,"DOWN"
"MUSNIGG00023774",9.74347149724455,-3.23208696544754,1.12664412803992,-2.86877363047244,0.00412066597079898,0.132734564781233,"MUSNIGT00028895","TRIM9","ENSMPUG00000005230","tripartite motif containing 9 [Source:NCBI gene;Acc:101683806]","tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]",-9.39626215795638,"DOWN"
"MUSNIGG00023829",12.1491185189124,-1.97479371266249,0.992062555771892,-1.99059394105039,0.0465255469124049,0.344357191658717,"MUSNIGT00028961","MAPK1IP1L","ENSMPUG00000005722","mitogen-activated protein kinase 1 interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:19840]","mitogen-activated protein kinase 1 interacting protein 1 like [Source:HGNC Symbol;Acc:HGNC:19840]",-3.93072031017966,"DOWN"
"MUSNIGG00023940",72.4588839155282,-2.25695603539605,0.789166233191704,-2.85992474141731,0.00423741554188784,0.134711040495049,"NA","NA","NA","NA","NA",-4.77981915727941,"DOWN"
"MUSNIGG00023984",8.97506340743264,-2.61410056349084,1.04069172990984,-2.51188751516005,0.0120087359261591,0.20786651795316,"MUSNIGT00029154","FAM71D","ENSMPUG00000006965","family with sequence similarity 71 member D [Source:HGNC Symbol;Acc:HGNC:20101]","family with sequence similarity 71 member D [Source:HGNC Symbol;Acc:HGNC:20101]",-6.12241382911067,"DOWN"
"MUSNIGG00024052",4.81536954170954,-2.92596994372816,1.08964698865327,-2.68524574857447,0.00724764942658241,0.164731620611667,"MUSNIGT00029233","CPSF2","ENSMPUG00000007617","cleavage and polyadenylation specific factor 2 [Source:NCBI gene;Acc:101684269]","cleavage and polyadenylation specific factor 2 [Source:HGNC Symbol;Acc:HGNC:2325]",-7.59984473059193,"DOWN"
"MUSNIGG00024257",6.38104300596515,-3.05248089187821,1.28624175799362,-2.37317819368555,0.0176357533957864,0.240955911564902,"MUSNIGT00029487","FAM161B","ENSMPUG00000009566","FAM161 centrosomal protein B [Source:HGNC Symbol;Acc:HGNC:19854]","FAM161 centrosomal protein B [Source:HGNC Symbol;Acc:HGNC:19854]",-8.29637376803513,"DOWN"
"MUSNIGG00024349",7.47726019359544,-1.96279539199679,0.833429895999348,-2.35508157484949,0.0185186398537161,0.246779902050617,"MUSNIGT00029615","DICER1","ENSMPUG00000003130","dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]","dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]",-3.89816563302084,"DOWN"
"MUSNIGG00024648",4.97001026843406,-3.30646932158074,1.484349840493,-2.22755393060341,0.0259102756830247,0.275094761590604,"MUSNIGT00029962","PRDM11","NA","NA","PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]",-9.89341998180723,"DOWN"
"MUSNIGG00024697",3.40015762000893,-2.31305256426684,1.06800686184121,-2.16576563963195,0.0303291002560572,0.291552890124185,"MUSNIGT00030011","FNBP4","ENSMPUG00000003831","formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]","formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]",-4.96933418040401,"DOWN"
"MUSNIGG00024774",78.4836548747336,-1.95778372549343,0.955514671338566,-2.04893109882949,0.0404688528485531,0.323750822788425,"MUSNIGT00030093","LRRC4C","ENSMPUG00000018442","leucine rich repeat containing 4C [Source:HGNC Symbol;Acc:HGNC:29317]","leucine rich repeat containing 4C [Source:HGNC Symbol;Acc:HGNC:29317]",-3.88464759074373,"DOWN"
"MUSNIGG00024835",4.97001026843406,-3.30646932158074,1.484349840493,-2.22755393060341,0.0259102756830247,0.275094761590604,"MUSNIGT00030159","PRDM11","NA","NA","PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]",-9.89341998180723,"DOWN"
"MUSNIGG00024885",3.40015762000893,-2.31305256426684,1.06800686184121,-2.16576563963195,0.0303291002560572,0.291552890124185,"MUSNIGT00030211","FNBP4","ENSMPUG00000003831","formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]","formin binding protein 4 [Source:HGNC Symbol;Acc:HGNC:19752]",-4.96933418040401,"DOWN"
"MUSNIGG00024889",4.81169398915115,-2.03936056440473,0.983765199716264,-2.07301555797351,0.0381708316843663,0.314741983693501,"MUSNIGT00030216","PTPRJ","ENSMPUG00000003626","protein tyrosine phosphatase receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]","protein tyrosine phosphatase receptor type J [Source:HGNC Symbol;Acc:HGNC:9673]",-4.11063297580739,"DOWN"
"MUSNIGG00024899",12.5160897820681,-2.0732092499818,0.890965936954963,-2.32692313363558,0.0199693567094703,0.254444096828311,"MUSNIGT00030228","OR4C5","NA","NA","olfactory receptor family 4 subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:14702]",-4.20821743676589,"DOWN"
"MUSNIGG00024962",6.73834675951406,-3.7537863719098,1.12292026786797,-3.34287881279131,0.000829141011065579,0.0672156979637163,"MUSNIGT00030294","UBD","NA","NA","ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]",-13.4897001192027,"DOWN"
"MUSNIGG00025119",35.2241380591379,-2.62171585408124,0.905785448136115,-2.89441154025613,0.00379869926831881,0.12692705165295,"MUSNIGT00030462","OR1L4","NA","NA","olfactory receptor family 1 subfamily L member 4 [Source:HGNC Symbol;Acc:HGNC:8216]",-6.1548165397217,"DOWN"
"MUSNIGG00025139",8.866412624438,-2.80614801438204,1.34810850161981,-2.08154463161558,0.0373840833380916,0.312339458737469,"MUSNIGT00030483","CCT4","ENSMPUG00000005615","chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]","chaperonin containing TCP1 subunit 4 [Source:HGNC Symbol;Acc:HGNC:1617]",-6.99414649619096,"DOWN"
"MUSNIGG00025737",8.3030703051555,-2.26201005831575,1.10203940468252,-2.0525673117536,0.0401145605496902,0.322507805807758,"MUSNIGT00031113","C2ORF78","NA","NA","NA",-4.79659309638269,"DOWN"
"MUSNIGG00025789",5.33839562212911,-3.15794033742244,1.27648524541339,-2.47393406917112,0.0133634355831708,0.216665835588475,"MUSNIGT00031166","RALGDS","NA","NA","ral guanine nucleotide dissociation stimulator [Source:HGNC Symbol;Acc:HGNC:9842]",-8.92554545550421,"DOWN"
"MUSNIGG00025895",3.66067945111776,-3.24758054262306,1.36166264160434,-2.38501112052006,0.0170786050831904,0.236660974951298,"MUSNIGT00031278","COG2","ENSMPUG00000004611","component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]","component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]",-9.49771550718653,"DOWN"
"MUSNIGG00026055",12.6925342303654,-2.3843329733929,1.0465165530855,-2.27835189645405,0.0227056199678706,0.267127672332082,"MUSNIGT00031440","IFT172","NA","NA","intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]",-5.22102466194766,"DOWN"
"MUSNIGG00026107",8.04275762189618,-2.00064626180896,0.999049335295693,-2.00255001542723,0.0452256095674145,0.339471242185037,"MUSNIGT00031493","C2ORF78","NA","NA","NA",-4.00179221958962,"DOWN"
"MUSNIGG00026151",113.900846607311,-2.20776629196788,0.705647906445301,-3.12870805936277,0.00175576658444179,0.0922368951643031,"MUSNIGT00031537","C2ORF16","NA","NA","NA",-4.61959473067485,"DOWN"
"MUSNIGG00026274",10.3519595716866,-1.47746299018812,0.700390373105402,-2.10948500567951,0.0349027389343677,0.30416909694483,"MUSNIGT00031660","SPATA31D1","NA","NA","SPATA31 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:37283]",-2.78458627066801,"DOWN"
"MUSNIGG00026807",5.84093936099702,-2.12947179041966,0.974415265615497,-2.18538426640367,0.0288606834962729,0.286998055349421,"MUSNIGT00032207","CTAGE5","NA","NA","NA",-4.3755724965868,"DOWN"
"MUSNIGG00027042",47.4463453746237,-2.09402944618286,0.653951958823777,-3.20211510635928,0.00136422473624397,0.0833225881221501,"MUSNIGT00032490","DNAH7","ENSMPUG00000007510","dynein axonemal heavy chain 7 [Source:NCBI gene;Acc:101691572]","dynein axonemal heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]",-4.26938849178929,"DOWN"
"MUSNIGG00027124",3.52198290674097,-2.60941272268744,0.896447937684861,-2.91083576970061,0.00360463430018597,0.125429537679637,"MUSNIGT00032589","NIF3L1","ENSMPUG00000000206","NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]","NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]",-6.1025521666086,"DOWN"
"MUSNIGG00027140",65.7577033698032,-2.6897199482328,0.920429081833577,-2.92224572356475,0.00347517250757116,0.125429537679637,"MUSNIGT00032617","ALS2","ENSMPUG00000000314","alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]","alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]",-6.45188153172471,"DOWN"
"MUSNIGG00027153",6.69128841751277,-3.72151013356056,1.06279591766612,-3.50162253326388,0.000462434271734526,0.0539941578146641,"MUSNIGT00032636","FAM117B","ENSMPUG00000000358","family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]","family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]",-13.1912569319984,"DOWN"
"MUSNIGG00027202",6.36323264701263,-2.88710582011735,0.891543866304228,-3.23832166787872,0.00120235162560646,0.0827994719681226,"MUSNIGT00032701","DYTN","NA","NA","dystrotelin [Source:HGNC Symbol;Acc:HGNC:23279]",-7.39784882920189,"DOWN"
"MUSNIGG00027513",11.1320365999558,-4.69790426201377,1.31020702860021,-3.58561979859999,0.00033627858636755,0.0467331155454789,"MUSNIGT00033100","GPR55","ENSMPUG00000004653","G protein-coupled receptor 55 [Source:HGNC Symbol;Acc:HGNC:4511]","G protein-coupled receptor 55 [Source:HGNC Symbol;Acc:HGNC:4511]",-25.9543465775051,"DOWN"
"MUSNIGG00027536",5.32515702390415,-2.86374177755147,1.03933760506789,-2.75535279738521,0.00586288795193715,0.148945969430984,"MUSNIGT00033128","DIS3L2","ENSMPUG00000004893","DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]","DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648]",-7.27900763440413,"DOWN"
"MUSNIGG00027602",3.41855919783932,-3.60638679080062,1.74276140690706,-2.06935199305395,0.0385130679539388,0.315347861686447,"MUSNIGT00033215","ASB18","NA","NA","ankyrin repeat and SOCS box containing 18 [Source:HGNC Symbol;Acc:HGNC:19770]",-12.1795319775148,"DOWN"
"MUSNIGG00027603",4.1411736695791,-2.17382046266542,0.915514776954446,-2.37442422272731,0.0175763435559642,0.240820662130169,"MUSNIGT00033216","IQCA1","ENSMPUG00000002421","IQ motif containing with AAA domain 1 [Source:NCBI gene;Acc:101679764]","IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]",-4.51216699466612,"DOWN"
"MUSNIGG00027703",3.22071198065081,-3.07663819248357,1.42315145862037,-2.16184874339806,0.0306298369353327,0.291552890124185,"MUSNIGT00033347","HDLBP","ENSMPUG00000000163","high density lipoprotein binding protein [Source:HGNC Symbol;Acc:HGNC:4857]","high density lipoprotein binding protein [Source:HGNC Symbol;Acc:HGNC:4857]",-8.43646252571359,"DOWN"
"MUSNIGG00027775",33.1816517460489,-3.12015281949628,0.807346146919326,-3.86470268224127,0.000111224598839502,0.0245907476706971,"MUSNIGT00033439","KCNJ3","ENSMPUG00000000433","potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]","potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]",-8.69479986030442,"DOWN"
"MUSNIGG00027800",7.4739654218748,-1.89960260420063,0.775276732801775,-2.45022522130343,0.0142766883458336,0.222963108133181,"MUSNIGT00033464","CYTIP","ENSMPUG00000000458","cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506]","cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506]",-3.73110407787189,"DOWN"
"MUSNIGG00027818",19.3434152120432,-1.99860561178053,0.832921298620617,-2.39951315339202,0.0164168899945794,0.236416612390909,"MUSNIGT00033492","Sep-02","NA","NA","NA",-3.99613580265387,"DOWN"
"MUSNIGG00027875",3.69441191564375,-2.54526067046188,1.02706020426602,-2.47820007034623,0.0132047078053818,0.216665835588475,"MUSNIGT00033569","SLC38A11","ENSMPUG00000000666","solute carrier family 38 member 11 [Source:HGNC Symbol;Acc:HGNC:26836]","solute carrier family 38 member 11 [Source:HGNC Symbol;Acc:HGNC:26836]",-5.83713595289617,"DOWN"
"MUSNIGG00027877",76.4598423184202,-2.06607387178399,0.744879579633206,-2.77370185500503,0.00554224453386822,0.148163528335034,"MUSNIGT00033575","SCN3A","ENSMPUG00000000669","sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]","sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]",-4.18745553696097,"DOWN"
"MUSNIGG00027940",4.77771874299009,-4.19126469604028,1.32132538338256,-3.17201557523307,0.00151384887703679,0.0876590587846068,"MUSNIGT00033657","CYBRD1","NA","NA","cytochrome b reductase 1 [Source:HGNC Symbol;Acc:HGNC:20797]",-18.2682267386716,"DOWN"
"MUSNIGG00028033",12.5680809815113,-2.15193960018224,0.908830082932072,-2.36781290650023,0.0178935819368164,0.24168923575496,"MUSNIGT00033769","NFE2L2","NA","NA","nuclear factor, erythroid 2 like 2 [Source:HGNC Symbol;Acc:HGNC:7782]",-4.44424884796592,"DOWN"
"MUSNIGG00028053",1592.61495905456,-1.41169624583285,0.632088300928851,-2.23338455047873,0.0255235961150887,0.275094761590604,"NA","NA","NA","NA","NA",-2.66049786508745,"DOWN"
"MUSNIGG00028122",117.03938358755,-2.87144093031387,0.759001958930367,-3.78317986736224,0.000154837436857461,0.0289665112644112,"MUSNIGT00033879","ZNF804A","ENSMPUG00000018429","zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]","zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]",-7.3179569585373,"DOWN"
"MUSNIGG00028368",4.78369252660086,-3.13274061567717,1.04123591053876,-3.00867515610004,0.00262389503192713,0.112374316011647,"MUSNIGT00034163","STEAP3","ENSMPUG00000000941","STEAP3 metalloreductase [Source:NCBI gene;Acc:101686204]","STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]",-8.77099561636946,"DOWN"
"MUSNIGG00028760",22.7390671224698,-1.85267843884094,0.67613453332439,-2.74010325982282,0.00614198844590168,0.151647877161755,"MUSNIGT00034599","SDCBP","NA","NA","syndecan binding protein [Source:HGNC Symbol;Acc:HGNC:10662]",-3.61170094171423,"DOWN"
"MUSNIGG00028862",6.65331431935865,-2.66351555533783,1.110868067435,-2.39768846852164,0.0164988907909413,0.236416612390909,"MUSNIGT00034718","CRH","ENSMPUG00000018624","corticotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:2355]","corticotropin releasing hormone [Source:HGNC Symbol;Acc:HGNC:2355]",-6.33575063925823,"DOWN"
"MUSNIGG00028933",46.2013926174414,-2.69287562248529,0.659103419514172,-4.08566477241193,4.39507968356864e-05,0.0223176118640245,"MUSNIGT00034808","KCNB2","NA","NA","potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]",-6.46600947929904,"DOWN"
"MUSNIGG00029131",9.83791721778681,-2.74688285722608,1.18554456559153,-2.31697983943397,0.0205048300146932,0.256692581760646,"MUSNIGT00035035","TMEM64","ENSMPUG00000011039","transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]","transmembrane protein 64 [Source:HGNC Symbol;Acc:HGNC:25441]",-6.71265202628544,"DOWN"
"MUSNIGG00029270",8.15683149723887,-2.36505148683656,1.02696948011978,-2.30294232946506,0.0212820880990379,0.2616210404712,"MUSNIGT00035214","ODF1","ENSMPUG00000015134","outer dense fiber of sperm tails 1 [Source:HGNC Symbol;Acc:HGNC:8113]","outer dense fiber of sperm tails 1 [Source:HGNC Symbol;Acc:HGNC:8113]",-5.15171036876955,"DOWN"
"MUSNIGG00029297",4.52170276315088,-2.15700852918429,0.913011687673895,-2.36252017176227,0.0181511536001458,0.243887323511351,"MUSNIGT00035248","DCSTAMP","ENSMPUG00000015092","dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549]","dendrocyte expressed seven transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18549]",-4.45989124162087,"DOWN"
"MUSNIGG00029457",43.8808904034784,-2.5741858863154,0.870585546656644,-2.95684427130819,0.00310805047906196,0.125429537679637,"MUSNIGT00035436","HAS2","ENSMPUG00000001124","hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]","hyaluronan synthase 2 [Source:HGNC Symbol;Acc:HGNC:4819]",-5.95534829746821,"DOWN"
"MUSNIGG00029504",12.8518830025248,-3.0311413173614,0.899593773829069,-3.36945564269473,0.000753168124928349,0.0655154969673188,"MUSNIGT00035491","ZNF572","ENSMPUG00000001315","zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]","zinc finger protein 572 [Source:HGNC Symbol;Acc:HGNC:26758]",-8.17456135127902,"DOWN"
"MUSNIGG00029522",12.0251636157638,-1.86679663311494,0.916677592972936,-2.036481143889,0.0417020646562616,0.327877132211883,"MUSNIGT00035513","RPL32","ENSMPUG00000017189","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]","ribosomal protein L32 [Source:HGNC Symbol;Acc:HGNC:10336]",-3.64721850231195,"DOWN"
"MUSNIGG00029598",5.92135913479391,-3.59149855891741,1.01604027149383,-3.53479941659893,0.000408084806427599,0.0522348552227327,"MUSNIGT00035597","KCNQ3","ENSMPUG00000001440","potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]","potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]",-12.0544887397942,"DOWN"
"MUSNIGG00029891",14.1436970653252,-2.58218909319409,1.11855716124022,-2.30849989850411,0.0209713484740182,0.259553788747136,"MUSNIGT00035950","ZSCAN30","ENSMPUG00000001177","zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]","zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]",-5.98847680188168,"DOWN"
"MUSNIGG00030159",5.95258702401705,-3.06425298283722,1.38133144219036,-2.21833289914712,0.0265321425814633,0.275094761590604,"MUSNIGT00036285","RBM4B","ENSMPUG00000003450","RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]","RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]",-8.36434739767095,"DOWN"
"MUSNIGG00030213",3.73704154010627,-3.92538437039711,1.83163344965504,-2.14310585512424,0.0321045994236343,0.2980091061003,"MUSNIGT00036353","PCNXL3","NA","NA","NA",-15.1935213338466,"DOWN"
"MUSNIGG00030482",3.48495409853583,-4.86594938913409,1.67782043996595,-2.90016099054845,0.00372971044519362,0.125981330593207,"MUSNIGT00036674","MED19","ENSMPUG00000000276","mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600]","mediator complex subunit 19 [Source:HGNC Symbol;Acc:HGNC:29600]",-29.1606179852495,"DOWN"
"MUSNIGG00030528",30.7029018522809,-1.43728505893159,0.730379781990458,-1.96785986465102,0.049084163878023,0.351096136915741,"MUSNIGT00036721","OR5M3","ENSMPUG00000018537","olfactory receptor 5M3 [Source:NCBI gene;Acc:101684158]","olfactory receptor family 5 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:14806]",-2.70810759425229,"DOWN"
"MUSNIGG00030548",112.373808284437,-2.84124840292241,0.885028152445572,-3.21034804946178,0.00132574340478736,0.0833225881221501,"MUSNIGT00036741","OLFR1056","NA","NA","NA",-7.16639916357521,"DOWN"
"MUSNIGG00030716",6.43119812854419,-3.61436778635856,1.48599330241978,-2.43229076502092,0.0150036573882475,0.228055592301362,"MUSNIGT00036931","FSHB","ENSMPUG00000011223","follicle stimulating hormone subunit beta [Source:NCBI gene;Acc:101689508]","follicle stimulating hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:3964]",-12.2470959137601,"DOWN"
"MUSNIGG00030959",19.6359422849374,-1.93051390634258,0.980634670830503,-1.96863721400715,0.0489947659563387,0.351096136915741,"MUSNIGT00037238","OR5P2","ENSMPUG00000018372","olfactory receptor 502 [Source:NCBI gene;Acc:101676311]","olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783]",-3.81190960109738,"DOWN"
"MUSNIGG00030981",36.20285007496,-2.19815036616017,0.865160320433095,-2.54074339084319,0.0110617072290001,0.198229992031551,"MUSNIGT00037264","OR10A4","ENSMPUG00000019107","olfactory receptor 10A4 [Source:NCBI gene;Acc:101681824]","olfactory receptor family 10 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:15130]",-4.58890635478373,"DOWN"
"MUSNIGG00030983",14.7464831359593,-1.86707505620978,0.935175227421629,-1.99649755624675,0.0458797914907104,0.341744725590835,"MUSNIGT00037266","OLFR711","NA","NA","NA",-3.64792244030808,"DOWN"
"MUSNIGG00031163",19.7273558034528,-1.8539388145686,0.920852107338272,-2.01328617244241,0.0440845321979862,0.335566767779351,"MUSNIGT00037460","OR51T1","ENSMPUG00000019380","olfactory receptor 51T1 [Source:NCBI gene;Acc:101677125]","olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]",-3.61485759580179,"DOWN"
"MUSNIGG00031170",119.421894502789,-2.06524598472619,0.78974632974084,-2.6150751284959,0.00892078309043069,0.182095976097846,"MUSNIGT00037467","OR52R1","NA","NA","olfactory receptor family 52 subfamily R member 1 [Source:HGNC Symbol;Acc:HGNC:15235]",-4.18505326506989,"DOWN"
"MUSNIGG00031189",29.7727643467579,-1.57073143116753,0.656785165349538,-2.39154523280317,0.0167776164600577,0.236416612390909,"MUSNIGT00037487","OR52K1","NA","NA","olfactory receptor family 52 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:15222]",-2.97055279848378,"DOWN"
"MUSNIGG00031193",11.7823424122138,-1.72225546289261,0.793065594687005,-2.1716431458262,0.0298825899684776,0.290687103417785,"MUSNIGT00037491","TRIM21","ENSMPUG00000010504","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]",-3.29951839960297,"DOWN"
"MUSNIGG00031397",65.8055552966551,-5.5690486129957,1.13751516140508,-4.89580165781412,9.79057775213701e-07,0.00238106850931972,"MUSNIGT00037747","CREBZF","ENSMPUG00000009974","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]","CREB/ATF bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:24905]",-47.4734375190598,"DOWN"
"MUSNIGG00031414",3.60201999591199,-2.86335354538586,1.30571416898132,-2.19294054809849,0.0283116627906623,0.283990032132035,"MUSNIGT00037774","PTP4A1","ENSMPUG00000003118","protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]","protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]",-7.27704910220042,"DOWN"
"MUSNIGG00031419",10.7982678540319,-2.31795643276057,1.1040589804156,-2.09948605452947,0.0357740758697164,0.306368889977271,"MUSNIGT00037780","FZD4","ENSMPUG00000010353","frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]","frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042]",-4.98625419738364,"DOWN"
"MUSNIGG00031485",192.213895465828,-1.75517468216183,0.703536908508141,-2.49478692721851,0.0126032784967719,0.212855370167703,"MUSNIGT00037853","FAT3","ENSMPUG00000010556","FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]","FAT atypical cadherin 3 [Source:HGNC Symbol;Acc:HGNC:23112]",-3.37567188764095,"DOWN"
"MUSNIGG00031531",7.22635987358028,-2.61804250535817,1.25593226771884,-2.08454115930419,0.03711097037205,0.310684612546732,"MUSNIGT00037912","KDM4D","ENSMPUG00000012267","lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]","lysine demethylase 4D [Source:HGNC Symbol;Acc:HGNC:25498]",-6.13916525630619,"DOWN"
"MUSNIGG00031706",22.0821978306128,-4.49667948156443,1.22025513449346,-3.68503221535801,0.000228673714540354,0.0370756315841427,"MUSNIGT00038115","KCNJ5","ENSMPUG00000008658","potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]","potassium inwardly rectifying channel subfamily J member 5 [Source:HGNC Symbol;Acc:HGNC:6266]",-22.575397441455,"DOWN"
"MUSNIGG00031864",22.8387309490979,-1.40466138787081,0.677813486969459,-2.07234204523007,0.0382335539763975,0.314741983693501,"MUSNIGT00038301","TECTA","ENSMPUG00000005657","tectorin alpha [Source:NCBI gene;Acc:101683242]","tectorin alpha [Source:HGNC Symbol;Acc:HGNC:11720]",-2.64755634509341,"DOWN"
"MUSNIGG00032076",86.7220104344587,-2.8744181997334,0.919106845102599,-3.12740375621131,0.00176357550375826,0.0922368951643031,"MUSNIGT00038584","ARHGAP20","ENSMPUG00000003350","Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]","Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]",-7.33307451673874,"DOWN"
"MUSNIGG00032108",3.57133512418989,-1.94435133655407,0.748024455659281,-2.599315198646,0.00934099588866926,0.184207543961796,"MUSNIGT00038624","ATM","ENSMPUG00000005971","ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]","ATM serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:795]",-3.84864695761733,"DOWN"
"MUSNIGG00032140",28.3888331967586,-1.8875987644505,0.887527050878866,-2.12680702248041,0.0334361205866928,0.302383832134669,"MUSNIGT00038661","KBTBD3","ENSMPUG00000006307","kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]","kelch repeat and BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22934]",-3.70018849004235,"DOWN"
"MUSNIGG00032424",9.40597421641487,-1.70132142624019,0.795407814266639,-2.13892973607357,0.0324413593489214,0.298853734608246,"MUSNIGT00038996","FBXO8","ENSMPUG00000001872","F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]","F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]",-3.25198685589476,"DOWN"
"MUSNIGG00032473",3.98083695137197,-2.29588747343622,1.12550764375077,-2.03986839732616,0.0413634351411684,0.326609981374421,"MUSNIGT00039050","SOX7","NA","NA","SRY-box transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18196]",-4.91055970948721,"DOWN"
